Category,ITM ID,Source ID,Match Score,Match Type,Mark As,ITM Business name,ITM Address -1,ITM City,ITM State,ITM Zip,Source Business name,Source Address -1,Source City,Source State,Source Zip,ITM concat addr,Source concat addr,ITM lat,ITM long,Source lat,Source long,Distance (in km),Distance Flag
,29510683,781567,75%,Moderate,,"GUARDIAN PHARMACY OF JACKSONVILLE, LLC  ",8001 BELFORT PKWY STE 160               ,JACKSONVILLE             ,FL,32256,Healogics Specialty Physicians of Texas Pllc,"5220 Belfort Rd, Suite 130",Jacksonville,FL,32256,"8001 BELFORT PKWY STE 160               ,JACKSONVILLE             ,FL,32256","5220 BELFORT RD, SUITE 130,JACKSONVILLE,FL,32256",30.242144,-81.57931,30.24234,-81.58404,0.2826581086233732,0
,37174174,4481,75%,Moderate,,BELLIN ORTHOPEDIC SURGERY CTR           ,2223 LIME KILN RD                       ,GREEN BAY                ,WI,54311,Aurora BayCare Medical Center,2845 Greenbrier Rd,Green Bay,WI,54311,"2223 LIME KILN RD                       ,GREEN BAY                ,WI,54311","2845 GREENBRIER RD,GREEN BAY,WI,54311",44.492695,-87.977482,,,,0
,31151903,686304,75%,Moderate,,FLORIDA CANCER-VILLAGES BUENOS-V        ,1503 BUENOS AIRES BLVD STE 140          ,LADY LAKE                ,FL,32159,Lake Cancer Medical Center PA,"121 Lagrande Blvd, Ste A",Lady Lake,FL,32159,"1503 BUENOS AIRES BLVD STE 140          ,LADY LAKE                ,FL,32159","121 LAGRANDE BLVD, STE A,LADY LAKE,FL,32159",28.951923,-81.963005,28.93963,-81.94334,1.4612004654248198,0
,35832366,758238,75%,Moderate,,PRESBYTERIAN SPECIALTY CARE PHARMACY    ,5901 HARPER DR NE                       ,ALBUQUERQUE              ,NM,87109,Womens Cancer and Surgical Care PC,4610 Jefferson Ln Ne,Albuquerque,NM,87109,"5901 HARPER DR NE                       ,ALBUQUERQUE              ,NM,87109","4610 JEFFERSON LN NE,ALBUQUERQUE,NM,87109",35.1539731,-106.58426580000001,,,,0
,24061514,3742,75%,Moderate,,THE VANDERBILT CLINIC OUT               ,1301 22ND AVE S RM 1815 TVC             ,NASHVILLE                ,TN,37232,Vanderbilt University Medical Center,1211 Medical Center Dr,Nashville,TN,37232,"1301 22ND AVE S RM 1815 TVC             ,NASHVILLE                ,TN,37232","1211 MEDICAL CENTER DR,NASHVILLE,TN,37232",,,36.14092375,-86.80163429800709,,0
,53301901,3895,75%,Moderate,,SCOTTISH RITE CHILDREN-FR               ,5700 DALLAS PKWY STE 4.126              ,FRISCO                   ,TX,75034,Baylor Scott & White Medical Center - Frisco,5601 Warren Pkwy,Frisco,TX,75034,"5700 DALLAS PKWY STE 4.126              ,FRISCO                   ,TX,75034","5601 WARREN PKWY,FRISCO,TX,75034",,,33.10527845,-96.83769144144709,,0
,13581398,576678,75%,Moderate,,VITAL CARE                              ,1501 23RD AVE                           ,MERIDIAN                 ,MS,39301,Meridian Oncology Associates PLLC,"1704 23rd Ave, 2nd Floor",Meridian,MS,39301,"1501 23RD AVE                           ,MERIDIAN                 ,MS,39301","1704 23RD AVE, 2ND FLOOR,MERIDIAN,MS,39301",32.372085999999996,-88.70139,,,,0
,39090050,899,75%,Moderate,,FLORIDA CANCER-LARGO-LGO                ,1301 2ND AVE SW STE 290                 ,LARGO                    ,FL,33770,Largo Medical Center,201 14th St Sw,Largo,FL,33770,"1301 2ND AVE SW STE 290                 ,LARGO                    ,FL,33770","201 14TH ST SW,LARGO,FL,33770",,,27.914858393324,-82.80274200000001,,0
,37769039,828962,75%,Moderate,,THE PHARMACY AT EMORY                   ,1750 GAMBRELL DR NE STE T203            ,ATLANTA                  ,GA,30322,Emory Rehabilitation Hospital,1441 Clifton Rd Ne,Atlanta,GA,30322,"1750 GAMBRELL DR NE STE T203            ,ATLANTA                  ,GA,30322","1441 CLIFTON RD NE,ATLANTA,GA,30322",,,33.7689292,-84.33301999999999,,0
,37143044,755746,75%,Moderate,,INDIANA UNIVERSITY HEALTH SAXONY SURGERY,13100 E 136TH ST STE 1100               ,FISHERS                  ,IN,46037,Northside Dermatology LLC,"9865 E 116th St, Suite 200",Fishers,IN,46037,"13100 E 136TH ST STE 1100               ,FISHERS                  ,IN,46037","9865 E 116TH ST, SUITE 200,FISHERS,IN,46037",39.98783,-85.92868,,,,0
,15476941,606908,75%,Moderate,,COMMUNITY PHARMACY                      ,900 GREENLEY RD STE 912                 ,SONORA                   ,CA,95370,Zachary A Cooper MD A Professional Corp,"19933 Greenley Rd, Ste C",Sonora,CA,95370,"900 GREENLEY RD STE 912                 ,SONORA                   ,CA,95370","19933 GREENLEY RD, STE C,SONORA,CA,95370",37.977833,-120.36995,,,,0
,49778845,913,75%,Moderate,,FLORIDA CANCER-PALATKA-PAL              ,600 ZEAGLER DR                          ,PALATKA                  ,FL,32177,Putnam Community Medical Center,611 Zeagler Dr,Palatka,FL,32177,"600 ZEAGLER DR                          ,PALATKA                  ,FL,32177","611 ZEAGLER DR,PALATKA,FL,32177",29.642571500000003,-81.693411,29.642737300000004,-81.69247799940871,0.05718663315396945,1
,37367361,553252,75%,Moderate,,ALIXA RX LLC - CLOSED DOOR              ,5635 W 96TH ST                          ,INDIANAPOLIS             ,IN,46278,Cancer Care Group,"6100 W 96th St, Suite 125",Indianapolis,IN,46278,"5635 W 96TH ST                          ,INDIANAPOLIS             ,IN,46278","6100 W 96TH ST, SUITE 125,INDIANAPOLIS,IN,46278",39.92521,-86.25788,,,,0
,2552048,5957,75%,Moderate,,SOUTH PLAINS ENDOSCOPY CENTER           ,3610 24TH ST                            ,LUBBOCK                  ,TX,79410,Covenant Childrens,4002 24th St,Lubbock,TX,79410,"3610 24TH ST                            ,LUBBOCK                  ,TX,79410","4002 24TH ST,LUBBOCK,TX,79410",33.5723669777778,-101.89339840000001,33.57349675,-101.90139433235301,0.4668764029133839,0
,32928499,728137,75%,Moderate,,FLORIDA CANCER SPECIALISTS              ,917 RINEHART RD STE 2041                ,LAKE MARY                ,FL,32746,Central Florida Inpatient Medicine,"525 Technology Park, Suite 109",Lake Mary,FL,32746,"917 RINEHART RD STE 2041                ,LAKE MARY                ,FL,32746","525 TECHNOLOGY PARK, SUITE 109,LAKE MARY,FL,32746",,,28.736351,-81.36237,,0
,8890316,3567,75%,Moderate,,CAREPLUS CVS PHARMACY                   ,34 TH ST AND CIVIC CENTER BLVD STE 1E4  ,PHILADELPHIA             ,PA,19104,Childrens Hospital of Philadelphia (AKA CHOP),3401 Civic Center Blvd,Philadelphia,PA,19104,"34 TH ST AND CIVIC CENTER BLVD STE 1E4  ,PHILADELPHIA             ,PA,19104","3401 CIVIC CENTER BLVD,PHILADELPHIA,PA,19104",,,39.94769755,-75.1949802234788,,0
,37118735,615151,75%,Moderate,,UNITED HEALTH SERVICES HOSPITALS IN     ,52 HARRISON ST                          ,JOHNSON CITY             ,NY,13790,Broome Oncology (AKA Broome Oncology LLC),30 Harrison St,Johnson City,NY,13790,"52 HARRISON ST                          ,JOHNSON CITY             ,NY,13790","30 HARRISON ST,JOHNSON CITY,NY,13790",42.1146164776834,-75.95925228329409,42.115090147502706,-75.95930495864471,0.03283858135023717,1
,30097048,4402,75%,Moderate,,CHS ROCKWOOD CANCER TRTMN               ,910 W 5TH AVE STE 700                   ,SPOKANE                  ,WA,99204,MultiCare Deaconess Hospital (FKA Deaconess Hospital - Spokane),800 W 5th Ave,Spokane,WA,99204,"910 W 5TH AVE STE 700                   ,SPOKANE                  ,WA,99204","800 W 5TH AVE,SPOKANE,WA,99204",,,47.65089855,-117.422961758081,,0
,24148793,71,75%,Moderate,,SOLUTIONS INFUSION THERAPY              ,2701 4TH AVE S                          ,BIRMINGHAM               ,AL,35233,UAB Hospital,1802 6th Ave S,Birmingham,AL,35233,"2701 4TH AVE S                          ,BIRMINGHAM               ,AL,35233","1802 6TH AVE S,BIRMINGHAM,AL,35233",33.513645000000004,-86.792242,33.506324600000006,-86.80212218,0.7614469462308007,0
,29028917,871089,75%,Moderate,,COMPLETE INFUSION CARE                  ,2310 S SEPULVEDA BLVD                   ,LOS ANGELES              ,CA,90064,Skinstyle Dermatology Inc,"2990 S Sepulveda Blvd, Suite 300",Los Angeles,CA,90064,"2310 S SEPULVEDA BLVD                   ,LOS ANGELES              ,CA,90064","2990 S SEPULVEDA BLVD, SUITE 300,LOS ANGELES,CA,90064",33.96032039999999,-118.39620759999998,,,,0
,2115808,710499,75%,Moderate,,MEDICAL ONCOLOGY AND HEM ASSOC          ,411 LAUREL ST STE 1360                  ,DES MOINES               ,IA,50314,Hematology and Oncology Center of Iowa PC,95 University Ave,Des Moines,IA,50314,"411 LAUREL ST STE 1360                  ,DES MOINES               ,IA,50314","95 UNIVERSITY AVE,DES MOINES,IA,50314",,,41.600249700000006,-93.6226197,,0
,1892384,697990,75%,Moderate,,FLORIDA CANCER-NAPLES GOODLETTE-        ,1100 GOODLETTE RD N                     ,NAPLES                   ,FL,34102,Yag-Howard Dermatology Center,"1000 Goodlette Rd, Suite 100",Naples,FL,34102,"1100 GOODLETTE RD N                     ,NAPLES                   ,FL,34102","1000 GOODLETTE RD, SUITE 100,NAPLES,FL,34102",26.144869399999997,-81.788597,,,,0
,36756774,2896,75%,Moderate,,ELLIS HOSPITAL MCCLELLAN ST. HEALTH CENT,600 MCCLELLAN ST                        ,SCHENECTADY              ,NY,12304,Ellis Hospital,1101 Nott St,Schenectady,NY,12308,"600 MCCLELLAN ST                        ,SCHENECTADY              ,NY,12304","1101 NOTT ST,SCHENECTADY,NY,12308",42.80427245,-73.9158322761378,42.82021325,-73.9164609309065,1.101863339205067,0
,15915661,603764,75%,Moderate,,FINDLAY SURGERY CENTER                  ,1709 MEDICAL BLVD                       ,FINDLAY                  ,OH,45840,Findlay Womens Care,1917 S Main St,Findlay,OH,45840,"1709 MEDICAL BLVD                       ,FINDLAY                  ,OH,45840","1917 S MAIN ST,FINDLAY,OH,45840",41.0212402244898,-83.6617363877551,41.0166747,-83.64996915,0.6897854266787342,0
,2750523,673845,75%,Moderate,,LAKE HEALTH UNIV HOSPITAL SEIDMAN       ,9485 MENTOR AVE STE 3                   ,MENTOR                   ,OH,44060,Haber Dermatology Inc,7200 Mentor Ave,Mentor,OH,44060,"9485 MENTOR AVE STE 3                   ,MENTOR                   ,OH,44060","7200 MENTOR AVE,MENTOR,OH,44060",,,41.644018,-81.394223,,0
,3573,2156,75%,Moderate,,NORTH MEMORIAL HEALTH CARE              ,3300 OAKDALE AVE N                      ,MINNEAPOLIS              ,MN,55422,North Memorial Health Hospital,3300 Oakdale Ave N,Robbinsdale,MN,55422,"3300 OAKDALE AVE N                      ,MINNEAPOLIS              ,MN,55422","3300 OAKDALE AVE N,ROBBINSDALE,MN,55422",,,45.0144896,-93.32191117197809,,0
,38233314,4083,75%,Moderate,,BAYLOR SCOTT & WHITE MEDICAL CENTER     ,150 HILLCREST MEDICAL BLVD              ,WOODWAY                  ,TX,76712,Baylor Scott & White Medical Center - Hillcrest (FKA Hillcrest Baptist Medical Center),100 Hillcrest Medical Blvd,Waco,TX,76712,"150 HILLCREST MEDICAL BLVD              ,WOODWAY                  ,TX,76712","100 HILLCREST MEDICAL BLVD,WACO,TX,76712",,,,,,0
,2487344,602729,75%,Moderate,,ONCOLOGY HEMATOLOGY CARE                ,4350 MALSBARY RD                        ,CINCINNATI               ,OH,45242,Dermatologists of Southwest Ohio (AKA Dermatology Associates of Cinti Inc),"10506 Montgomery Rd, Suite 402",Cincinnati,OH,45242,"4350 MALSBARY RD                        ,CINCINNATI               ,OH,45242","10506 MONTGOMERY RD, SUITE 402,CINCINNATI,OH,45242",39.239834,-84.38896,39.25287,-84.34382,2.577830466690915,0
,38717050,679337,75%,Moderate,,MILLENNIUM PHARMACY #2                  ,22730 PROFESSIONAL DR STE 110           ,KINGWOOD                 ,TX,77339,Jason C Miller DPM PA,"350 Kingwood Medical Dr, Suite 150",Kingwood,TX,77339,"22730 PROFESSIONAL DR STE 110           ,KINGWOOD                 ,TX,77339","350 KINGWOOD MEDICAL DR, SUITE 150,KINGWOOD,TX,77339",,,,,,0
,1742143,541787,75%,Moderate,,FAIRVIEW PHARMACY                       ,606 24TH AVE S                          ,MINNEAPOLIS              ,MN,55454,M Health Fairview University of Minnesota Masonic Childrens Hospital,2450 Riverside Ave,Minneapolis,MN,55454,"606 24TH AVE S                          ,MINNEAPOLIS              ,MN,55454","2450 RIVERSIDE AVE,MINNEAPOLIS,MN,55454",44.9672175,-93.2381853541225,44.9668321,-93.2370725,0.06056878549562668,1
,9468259,738136,75%,Moderate,,FLORIDA CANCER SPECIALISTS-VHP          ,836 SUNSET LAKE BLVD STE 101            ,VENICE                   ,FL,34292,Venice Florida Dermatology,"395 Commercial Ct, Ste E",Venice,FL,34292,"836 SUNSET LAKE BLVD STE 101            ,VENICE                   ,FL,34292","395 COMMERCIAL CT, STE E,VENICE,FL,34292",27.083214,-82.392715,27.108229,-82.38586,1.7790585803859706,0
,35539447,2818,75%,Moderate,,STRONG MEMORIAL HOSP AMBU SURG CTR      ,180 SAWGRASS DR STE 100                 ,ROCHESTER                ,NY,14620,Strong Memorial Hospital,601 Elmwood Ave,Rochester,NY,14642,"180 SAWGRASS DR STE 100                 ,ROCHESTER                ,NY,14620","601 ELMWOOD AVE,ROCHESTER,NY,14642",,,43.1225119,-77.62615248511851,,0
,39043543,1792,75%,Moderate,,WALGREENS #16309 HLTH SYS PHCY          ,1401 FOUCHER ST STE C-309               ,NEW ORLEANS              ,LA,70115,Touro Infirmary,1401 Foucher St,New Orleans,LA,70115,"1401 FOUCHER ST STE C-309               ,NEW ORLEANS              ,LA,70115","1401 FOUCHER ST,NEW ORLEANS,LA,70115",,,29.9258607,-90.0920659686665,,0
,27741606,676820,75%,Moderate,,"PHARMSCRIPT OF TEXAS,LLC                ",1718 FRY RD                             ,HOUSTON                  ,TX,77084,Medical Associates of Katy,"2222 Greenhouse Rd, Suite 200",Houston,TX,77084,"1718 FRY RD                             ,HOUSTON                  ,TX,77084","2222 GREENHOUSE RD, SUITE 200,HOUSTON,TX,77084",29.8308533,-95.7200695,,,,0
,37324989,274375,75%,Moderate,,NORTHSHORE HPH ONCOLOGY CLINIC          ,757 PARK AVE W RM 1851                  ,HIGHLAND PARK            ,IL,60035,Highland Park Hospital,777 Park Ave W,Highland Park,IL,60035,"757 PARK AVE W RM 1851                  ,HIGHLAND PARK            ,IL,60035","777 PARK AVE W,HIGHLAND PARK,IL,60035",,,42.19044095,-87.80765985783279,,0
,8115638,675127,75%,Moderate,,MERCURY PHARMACY                        ,22316 70TH AVE W STE E                  ,MOUNTLAKE TERRACE        ,WA,98043,Mindful Therapy Group,"21907 64th Ave W, Suite 200",Mountlake Terrace,WA,98043,"22316 70TH AVE W STE E                  ,MOUNTLAKE TERRACE        ,WA,98043","21907 64TH AVE W, SUITE 200,MOUNTLAKE TERRACE,WA,98043",47.79869,-122.3277,47.80062,-122.31909,0.42126737759134747,0
,8890124,662949,75%,Moderate,,TRINITY RETAIL PHARMACY                 ,500 JOHN DEERE RD                       ,MOLINE                   ,IL,61265,Medical Arts Associates,"600 John Deere Rd, Suite 200",Moline,IL,61265,"500 JOHN DEERE RD                       ,MOLINE                   ,IL,61265","600 JOHN DEERE RD, SUITE 200,MOLINE,IL,61265",41.4684787,-90.53195931530041,,,,0
,8660319,274110,75%,Moderate,,KENTUCKY CLINIC PHARMACY 340B           ,740 S LIMESTONE RM J134                 ,LEXINGTON                ,KY,40536,UK Albert B Chandler Hospital,1000 S Limestone,Lexington,KY,40536,"740 S LIMESTONE RM J134                 ,LEXINGTON                ,KY,40536","1000 S LIMESTONE,LEXINGTON,KY,40536",,,38.031077200000006,-84.5093899,,0
,38768709,842963,75%,Moderate,,FLORIDA CANCER-OVIEDO-OVI               ,2572 W STATE ROAD 426 STE 3080          ,OVIEDO                   ,FL,32765,Oviedo Medical Center,8300 Red Bug Lake Rd,Oviedo,FL,32765,"2572 W STATE ROAD 426 STE 3080          ,OVIEDO                   ,FL,32765","8300 RED BUG LAKE RD,OVIEDO,FL,32765",,,28.65750655,-81.2274469718409,,0
,2568787,4328,75%,Moderate,,ATRIUM PHARMACY                         ,155 KINGSLEY LN STE 125                 ,NORFOLK                  ,VA,23505,Bon Secours DePaul Medical Center,150 Kingsley Ln,Norfolk,VA,23505,"155 KINGSLEY LN STE 125                 ,NORFOLK                  ,VA,23505","150 KINGSLEY LN,NORFOLK,VA,23505",,,36.8988464,-76.28117105209971,,0
,39374736,732969,75%,Moderate,,FLORIDA CANCER-GLADIOLUS-GLO            ,8260 GLADIOLUS DR                       ,FORT MYERS               ,FL,33908,Charles V Klucka DO PA,"9671 Gladiolus Dr, Suite 104",Fort Myers,FL,33908,"8260 GLADIOLUS DR                       ,FORT MYERS               ,FL,33908","9671 GLADIOLUS DR, SUITE 104,FORT MYERS,FL,33908",26.520660362549,-81.8903924489523,,,,0
,12861495,2914,75%,Moderate,,NORTH SHORE HEMATOLOGY ONCOLOGY ASSOCIAT,48 ROUTE 25A STE 209                    ,SMITHTOWN                ,NY,11787,St Catherine of Siena Medical Center,50 Route 25a,Smithtown,NY,11787,"48 ROUTE 25A STE 209                    ,SMITHTOWN                ,NY,11787","50 ROUTE 25A,SMITHTOWN,NY,11787",,,,,,0
,2572987,3817,75%,Moderate,,WALNUT GROVE PLAZA #2                   ,6025 WALNUT GROVE RD STE 108            ,MEMPHIS                  ,TN,38120,Baptist Memorial Hospital - Memphis,6019 Walnut Grove Rd,Memphis,TN,38120,"6025 WALNUT GROVE RD STE 108            ,MEMPHIS                  ,TN,38120","6019 WALNUT GROVE RD,MEMPHIS,TN,38120",,,35.12865085,-89.8607125618108,,0
,6634394,4352,75%,Moderate,,COLUMBIA VALLEY COMMUNITY HEALTH PHARMAC,600 ORONDO AVE STE 1                    ,WENATCHEE                ,WA,98801,Wenatchee Valley Hospital,820 N Chelan Ave,Wenatchee,WA,98801,"600 ORONDO AVE STE 1                    ,WENATCHEE                ,WA,98801","820 N CHELAN AVE,WENATCHEE,WA,98801",,,47.433029,-120.322625755227,,0
,1883066,670182,75%,Moderate,,MMC PHARMACY INC                        ,948 48TH ST                             ,BROOKLYN                 ,NY,11219,Mmc OB/GYN Hospital,4802 10th Ave,Brooklyn,NY,11219,"948 48TH ST                             ,BROOKLYN                 ,NY,11219","4802 10TH AVE,BROOKLYN,NY,11219",40.6400049,-73.99906109999999,40.6395376,-73.99883299885671,0.034430975000145914,1
,19983662,1264,75%,Moderate,,"ILLINOIS CANCER CARE, PC-PEKIN          ",1641 BROADWAY ST                        ,PEKIN                    ,IL,61554,UnityPoint Health - Pekin Hospital,600 S 13th St,Pekin,IL,61554,"1641 BROADWAY ST                        ,PEKIN                    ,IL,61554","600 S 13TH ST,PEKIN,IL,61554",40.5678572631579,-89.6275397894737,40.5624264,-89.6326574837704,0.46147306506549685,0
,1902674,611525,75%,Moderate,,WEST MICHIGAN CANCER CENTER             ,200 N PARK ST                           ,KALAMAZOO                ,MI,49007,Southwestern Michigan Emergency Services PC,601 John St,Kalamazoo,MI,49007,"200 N PARK ST                           ,KALAMAZOO                ,MI,49007","601 JOHN ST,KALAMAZOO,MI,49007",42.304655,-85.587659,42.28656025,-85.58018763931959,1.3072362920744678,0
,16570114,210,75%,Moderate,,ARIZONA ONCOLOGY ASSOC-WLMOT            ,603 N WILMOT RD STE 151                 ,TUCSON                   ,AZ,85711,St Joseph Hospital,350 N Wilmot Rd,Tucson,AZ,85711,"603 N WILMOT RD STE 151                 ,TUCSON                   ,AZ,85711","350 N WILMOT RD,TUCSON,AZ,85711",,,32.22691825,-110.85543623991501,,0
,3769161,748884,75%,Moderate,,NMMC EMPLOYEE PHARMACY                  ,609 GARFIELD ST STE A                   ,TUPELO                   ,MS,38801,Digestive Health Specialists PA,"589 Garfield St, Suite 201",Tupelo,MS,38801,"609 GARFIELD ST STE A                   ,TUPELO                   ,MS,38801","589 GARFIELD ST, SUITE 201,TUPELO,MS,38801",34.240273,-88.71597,34.24021,-88.71587,0.007181414003229342,1
